,zipcode,city,quarter,region,learn_more,population_density,retail_sparsity,potential
5976,19079,Banzkow,,Mecklenburg-Vorpommern,/wiki/Banzkow,0.0027003126674331,0.9997300124809213,0.5125447571135
5977,77787,Nordrach,,Baden Württemberg,/wiki/Nordrach,0.0024300328665342,1.0,0.5125445907479728
5978,85125,Kinding,,Bayern,/wiki/Kinding,0.002428241242392,1.0,0.5125435709633864
5979,24398,Dörphof,,Schleswig-Holstein,/wiki/D%C3%B6rphof,0.0024267758927006,1.0,0.5125427368927832
5980,"97836, 97852",Bischbrunn,,Bayern,/wiki/Bischbrunn,0.0024266651288427,1.0,0.5125426738464821
5981,91598,Colmberg,,Bayern,/wiki/Colmberg,0.0027915098718503,0.9996318735806643,0.5125408059307414
5982,"24354, 24364",Holzdorf b. Eckernförde,,Schleswig-Holstein,/wiki/Holzdorf_(Schleswig-Holstein),0.0024228368409072,1.0,0.5125404948018171
5983,"04874, 04889",Belgern-Schildau,,Sachsen,/wiki/Belgern-Schildau,0.0024214607530442,1.0,0.5125397115386544
5984,86502,Laugna,,Bayern,/wiki/Laugna,0.0029309220594179,0.999488676301785,0.5125386514734046
5985,39596,Arneburg,,Sachsen-Anhalt,/wiki/Arneburg,0.0024184065000667,1.0,0.512537973071285
5986,"06425, 06449, 06456",Aschersleben,,Sachsen-Anhalt,/wiki/Schackstedt,0.002418272984658,1.0,0.5125378970749013
5987,18239,Satow,,Mecklenburg-Vorpommern,/wiki/Satow,0.0025356849495864,0.9998820186596378,0.5125375729889071
5988,91281,Kirchenthumbach,,Bayern,/wiki/Kirchenthumbach,0.0024157350735296,1.0,0.5125364525070428
5989,24891,Struxdorf,,Schleswig-Holstein,/wiki/Struxdorf,0.0024154520032852,1.0,0.512536291384704
5990,27299,Langwedel/Flecken,,Niedersachsen,/wiki/Langwedel_(Weser),0.0098326935800226,0.9925813730370932,0.512535502828986
5991,91282,Betzenstein,,Bayern,/wiki/Betzenstein,0.0024093960007266,1.0,0.5125328443346678
5992,78597,Irndorf,,Baden Württemberg,/wiki/Irndorf,0.0024076346257581,1.0,0.5125318417677782
5993,38828,Wegeleben,,Sachsen-Anhalt,/wiki/Wegeleben,0.0024047174326991,1.0,0.5125301813143119
5994,"36404, 36452, 36457, 36466",Dermbach,,Thueringen,/wiki/Oechsen,0.00240192415198,1.0,0.512528591391205
5995,"36404, 36457",Stadtlengsfeld,,Thueringen,/wiki/Oechsen,0.00240192415198,1.0,0.512528591391205
5996,36404,Oechsen,,Thueringen,/wiki/Oechsen,0.00240192415198,1.0,0.512528591391205
5997,67754,Eßweiler,,Rheinland-Pfalz,/wiki/E%C3%9Fweiler,0.0024012866414182,1.0,0.5125282285229955
5998,21358,Mechtersen,,Niedersachsen,/wiki/Mechtersen,0.0024011973418423,1.0,0.5125281776940694
5999,84171,Baierbach,,Bayern,/wiki/Baierbach,0.0023991921985669,1.0,0.5125270363753309
6000,87745,Eppishausen,,Bayern,/wiki/Eppishausen,0.0023990804652649,1.0,0.5125269727772267
6001,97783,Karsbach,,Bayern,/wiki/Karsbach,0.002864254319728,0.9995319082330493,0.5125253119142649
6002,97650,Fladungen,,Bayern,/wiki/Fladungen,0.0023911876188474,1.0,0.5125224802037401
6003,"67808, 67822",Bayerfeld-Steckweiler,,Rheinland-Pfalz,/wiki/Bayerfeld-Steckweiler,0.002387146486022,1.0,0.5125201800086994
6004,88374,Hoßkirch,,Baden Württemberg,/wiki/Ho%C3%9Fkirch,0.0023869625765267,1.0,0.5125200753282231
6005,"91804, 91807",Mörnsheim,,Bayern,/wiki/M%C3%B6rnsheim,0.0023865165014679,1.0,0.5125198214242604
6006,84553,Halsbach,,Bayern,/wiki/Halsbach,0.0023846868033978,1.0,0.5125187799681616
6007,67575,Eich/Rheinhessen,,Rheinland-Pfalz,/wiki/Eich_(Rheinhessen),0.0090995279278824,0.9932837072729016,0.5125179537223346
6008,07613,Heideland,,Thueringen,/wiki/Heideland_(Th%C3%BCringen),0.0023803261316775,1.0,0.5125162978929865
6009,03205,Calau,,Brandenburg,/wiki/Calau,0.0023798980666917,1.0,0.5125160542402782
6010,36399,Freiensteinau,,Hessen,/wiki/Freiensteinau,0.0023796031685932,1.0,0.5125158863855768
6011,25376,Borsfleth,,Schleswig-Holstein,/wiki/Borsfleth,0.0023780841361712,1.0,0.5125150217589993
6012,84103,Postau,,Bayern,/wiki/Postau,0.0023760757560845,1.0,0.5125138785978821
6013,54531,Pantenburg,,Rheinland-Pfalz,/wiki/Pantenburg,0.0023739579853732,1.0,0.5125126731721024
6014,95517,Emtmannsberg,,Bayern,/wiki/Emtmannsberg,0.0023722664472106,1.0,0.5125117103560156
6015,34630,Gilserberg,,Hessen,/wiki/Gilserberg,0.0023715179620675,1.0,0.5125112843215622
6016,"74523, 74542",Braunsbach,,Baden Württemberg,/wiki/Braunsbach,0.002370087542561,1.0,0.5125104701330667
6017,"72294, 72297",Grömbach,,Baden Württemberg,/wiki/Gr%C3%B6mbach,0.0023621545276553,1.0,0.5125059546958534
6018,56751,Einig,,Rheinland-Pfalz,/wiki/Einig,0.0023602440534427,1.0,0.5125048672623294
6019,87742,Apfeltrach,,Bayern,/wiki/Apfeltrach,0.0032997945089283,0.9990594505393382,0.5125042986329744
6020,"24361, 24794",Bünsdorf,,Schleswig-Holstein,/wiki/B%C3%BCnsdorf,0.0023590850044772,1.0,0.512504207536753
6021,02694,Malschwitz,,Sachsen,/wiki/Malschwitz,0.0025056392721188,0.9998486367735829,0.5125014702985566
6022,"96181, 97514",Rauhenebrach,,Bayern,/wiki/Rauhenebrach,0.0023515861563145,1.0,0.5124999392253412
6023,84036,Kumhausen,,Bayern,/wiki/Kumhausen,0.0076840436825176,0.9946653962011526,0.5124987175763863
6024,"82380, 82389",Böbing,,Bayern,/wiki/B%C3%B6bing,0.00234735624751,1.0,0.5124975315798429
6025,91743,Unterschwaningen,,Bayern,/wiki/Unterschwaningen,0.0023465665088189,1.0,0.5124970820640514
6026,31177,Harsum,,Niedersachsen,/wiki/Rautenberg_(Harsum),0.0047760284425231,0.9975701122618164,0.5124968396980134
6027,91793,Alesheim,,Bayern,/wiki/Alesheim,0.0023459040309906,1.0,0.5124967049845836
6028,56814,Ediger-Eller,,Rheinland-Pfalz,/wiki/Ediger-Eller,0.0023422185130257,1.0,0.5124946072039582
6029,23826,Bark,,Schleswig-Holstein,/wiki/Bark_(Gemeinde),0.0023419947574735,1.0,0.5124944798432816
6030,84568,Pleiskirchen,,Bayern,/wiki/Pleiskirchen,0.0023417370833901,1.0,0.512494333176326
6031,"82481, 82493",Mittenwald,,Bayern,/wiki/Mittenwald,0.0027644265533366,0.9995748976811503,0.5124929597933362
6032,21762,Osterbruch,,Niedersachsen,/wiki/Osterbruch,0.0023392682632322,1.0,0.5124929279347441
6033,93492,Treffelstein,,Bayern,/wiki/Treffelstein,0.0023369328225336,1.0,0.5124915986121642
6034,37293,Herleshausen,,Hessen,/wiki/Herleshausen,0.0023365981557907,1.0,0.5124914081213253
6035,99100,Zimmernsupra,,Thueringen,/wiki/Zimmernsupra,0.0023350964474505,1.0,0.5124905533555391
6036,"56858, 56865",Grenderich,,Rheinland-Pfalz,/wiki/Grenderich,0.0023336908959596,1.0,0.5124897533218088
6037,"98666, 98667",Schleusegrund,,Thueringen,/wiki/Schleusegrund,0.0023318547043736,1.0,0.5124887081696293
6038,96160,Geiselwind,,Bayern,/wiki/Geiselwind,0.0026203417442401,0.9997105259895982,0.512488146390339
6039,16835,Lindow/Mark,,Brandenburg,/wiki/Lindow_(Mark),0.002327012326231,1.0,0.512485951909276
6040,92444,Rötz,,Bayern,/wiki/R%C3%B6tz,0.0025380238415718,0.9997883093851705,0.512485565368832
6041,84089,Aiglsbach,,Bayern,/wiki/Aiglsbach,0.0023241453970732,1.0,0.5124843200658015
6042,02794,Leutersdorf (Oberlausitz),,Sachsen,/wiki/Leutersdorf_(Oberlausitz),0.0105897288474539,0.991734398312137,0.5124843096851068
6043,79677,Schönenberg/Schwarzwald,,Baden Württemberg,/wiki/Sch%C3%B6nenberg_(Schwarzwald),0.0023205713763177,1.0,0.5124822857488976
6044,31613,Wietzen,,Niedersachsen,/wiki/Wietzen,0.0026693767469888,0.9996506397507272,0.5124819699144366
6045,91631,Wettringen/Mittelfranken,,Bayern,/wiki/Wettringen_(Mittelfranken),0.0023185348359667,1.0,0.5124811265590818
6046,25782,Schalkholz,,Schleswig-Holstein,/wiki/Schalkholz,0.0023161839416239,1.0,0.5124797884403556
6047,91481,Münchsteinach,,Bayern,/wiki/M%C3%BCnchsteinach,0.0023144554620635,1.0,0.5124788045973877
6048,86920,Denklingen,,Bayern,/wiki/Denklingen,0.0025608371409099,0.9997512746998365,0.5124774706184357
6049,15374,Müncheberg,,Brandenburg,/wiki/M%C3%BCncheberg,0.0023112148278948,1.0,0.5124769600426636
6050,95185,Gattendorf,,Bayern,/wiki/Gattendorf_(Oberfranken),0.0023102776253577,1.0,0.5124764265910992
6051,"24392, 24407",Rabenkirchen-Faulück,,Schleswig-Holstein,/wiki/Rabenkirchen-Faul%C3%BCck,0.0023095951871782,1.0,0.5124760381502872
6052,29362,Hohne,,Niedersachsen,/wiki/Hohne,0.0023090443793102,1.0,0.5124757246328698
6053,"55606, 55621",Hundsbach,,Rheinland-Pfalz,/wiki/Becherbach_bei_Kirn,0.0023066869785544,1.0,0.5124743828107219
6054,18258,Bröbberow,,Mecklenburg-Vorpommern,/wiki/Br%C3%B6bberow,0.0023049904453083,1.0,0.5124734171514557
6055,14806,Bad Belzig,,Brandenburg,/wiki/Bad_Belzig,0.0023642791510498,0.9999401971992129,0.5124731245308155
6056,"17139, 17194",Moltzow,,Mecklenburg-Vorpommern,/wiki/Gielow,0.0023039784634353,1.0,0.5124728411358219
6057,74673,Mulfingen,,Baden Württemberg,/wiki/Mulfingen,0.0023031138962756,1.0,0.512472349027995
6058,25729,Windbergen,,Schleswig-Holstein,/wiki/Windbergen,0.0023022020831909,1.0,0.5124718300279952
6059,86989,Steingaden,,Bayern,/wiki/Steingaden,0.0022967558616174,1.0,0.5124687300626154
6060,07929,Saalburg-Ebersdorf,,Thueringen,/wiki/Saalburg-Ebersdorf,0.0022958877300297,1.0,0.5124682359259315
6061,77709,Oberwolfach,,Baden Württemberg,/wiki/Oberwolfach,0.0025697358184577,0.9997246411645454,0.5124673760153649
6062,"56370, 56379",Bremberg,,Rheinland-Pfalz,/wiki/Bremberg_(Rhein-Lahn-Kreis),0.0022843736244796,1.0,0.5124616821476647
6063,"82467, 82493, 82494",Krün,,Bayern,/wiki/Kr%C3%BCn,0.0026725187571334,0.9996112982450873,0.5124613653207215
6064,98660,Beinerstadt,,Thueringen,/wiki/Beinerstadt,0.0022835932805332,1.0,0.5124612379793204
6065,54439,Merzkirchen,,Rheinland-Pfalz,/wiki/Merzkirchen,0.0022833368018782,1.0,0.5124610919927974
6066,96279,Weidhausen b. Coburg,,Bayern,/wiki/Weidhausen_bei_Coburg,0.0169732626394824,0.9853094192256301,0.5124607192056693
6067,56348,Dörscheid,,Rheinland-Pfalz,/wiki/D%C3%B6rscheid,0.0022824981353421,1.0,0.5124606146274916
6068,29559,Wrestedt,,Niedersachsen,/wiki/Wrestedt,0.0022821796336444,1.0,0.5124604333377253
6069,91332,Heiligenstadt i. Oberfranken,,Bayern,/wiki/Heiligenstadt_in_Oberfranken,0.0022803204546086,1.0,0.5124593751011904
6070,09437,Börnichen/Erzgebirge,,Sachsen,/wiki/B%C3%B6rnichen/Erzgeb.,0.0031932837414926,0.9990862363887318,0.5124589195600688
6071,"72419, 72519",Veringenstadt,,Baden Württemberg,/wiki/Neufra,0.0032738776420018,0.999005449248093,0.5124588095686364
6072,72419,Neufra,,Baden Württemberg,/wiki/Neufra,0.0032738776420018,0.999005449248093,0.5124588095686364
6073,97255,Sonderhofen,,Bayern,/wiki/Sonderhofen,0.0022793099209793,1.0,0.5124587999098907
6074,06571,Gehofen,,Thueringen,/wiki/Gehofen,0.0022751657354,1.0,0.5124564410576754
6075,79865,Grafenhausen,,Baden Württemberg,/wiki/Grafenhausen,0.0022730557949967,1.0,0.5124552400888724
6076,93471,Arnbruck,,Bayern,/wiki/Arnbruck,0.0026441810929397,0.9996275027163214,0.5124544591606225
6077,54456,Onsdorf,,Rheinland-Pfalz,/wiki/Onsdorf,0.0022697827154107,1.0,0.5124533770663594
6078,"17098, 17099",Friedland/Neubrandenburg,,Mecklenburg-Vorpommern,/wiki/Friedland_(Mecklenburg),0.0022691547175191,1.0,0.5124530196127199
6079,92283,Lauterhofen,,Bayern,/wiki/Lauterhofen,0.0022689203381522,1.0,0.5124528862050146
6080,91471,Illesheim,,Bayern,/wiki/Illesheim,0.0022685481512166,1.0,0.5124526743578468
6081,55499,Riesweiler,,Rheinland-Pfalz,/wiki/Riesweiler,0.0022647129490552,1.0,0.5124504913776348
6082,26969,Butjadingen,,Niedersachsen,/wiki/Butjadingen,0.0023730317727155,0.9998905778394644,0.5124498633631354
6083,91289,Schnabelwaid,,Bayern,/wiki/Schnabelwaid,0.0022633362558679,1.0,0.5124497077699242
6084,38376,Süpplingenburg,,Niedersachsen,/wiki/S%C3%BCpplingenburg,0.0022617301269927,1.0,0.5124487935684283
6085,99958,Großvargula,,Thueringen,/wiki/Gro%C3%9Fvargula,0.002260418096589,1.0,0.5124480467664898
6086,19303,Dömitz,,Mecklenburg-Vorpommern,/wiki/D%C3%B6mitz,0.0024932823273051,0.9997663801497847,0.5124476166711923
6087,84082,Laberweinting,,Bayern,/wiki/Laberweinting,0.0022595320044239,1.0,0.5124475424067243
6088,88637,Leibertingen,,Baden Württemberg,/wiki/Leibertingen,0.0022594115968336,1.0,0.5124474738712533
6089,38459,Bahrdorf,,Niedersachsen,/wiki/Bahrdorf,0.0022547746098659,1.0,0.512444834518654
6090,56820,Senheim,,Rheinland-Pfalz,/wiki/Senheim,0.0022530684476863,1.0,0.5124438633786409
6091,63639,Flörsbachtal,,Hessen,/wiki/Fl%C3%B6rsbachtal,0.0022499587490451,1.0,0.5124420933518437
6092,97491,Aidhausen,,Bayern,/wiki/Aidhausen,0.0022494309710736,1.0,0.5124417929429422
6093,"94258, 94518",Frauenau,,Bayern,/wiki/Frauenau,0.0022487727032437,1.0,0.512441418259787
6094,83352,Altenmarkt a.d. Alz,,Bayern,/wiki/Altenmarkt_an_der_Alz,0.0081931570935408,0.994052312516748,0.5124395381537962
6095,98746,Katzhütte,,Thueringen,/wiki/Katzh%C3%BCtte,0.002245198318737,1.0,0.5124393837358375
6096,"36208, 36214, 36219",Nentershausen/Hessen,,Hessen,/wiki/Nentershausen_(Hessen),0.0022410049531664,1.0,0.5124369968905874
6097,"23619, 23820",Pronstorf,,Schleswig-Holstein,/wiki/Pronstorf,0.002239889012553,1.0,0.5124363617020955
6098,49779,Oberlangen,,Niedersachsen,/wiki/Oberlangen,0.002239577741404,1.0,0.5124361845279258
6099,34639,Schwarzenborn/Knüll,,Hessen,/wiki/Schwarzenborn_(Kn%C3%BCll),0.0022395690450263,1.0,0.5124361795779858
6100,09484,Oberwiesenthal,,Sachsen,/wiki/Oberwiesenthal,0.0025907533845981,0.9996472351959439,0.5124352799845486
6101,14823,Niemegk,,Brandenburg,/wiki/Niemegk,0.0022305749216888,1.0,0.5124310601625173
6102,34632,Jesberg,,Hessen,/wiki/Jesberg,0.0022288658802447,1.0,0.5124300873836396
6103,"39261, 39264",Zerbst/Anhalt,,Sachsen-Anhalt,/wiki/Zerbst/Anhalt,0.0022871276025367,0.9999396385063113,0.5124288922029905
6104,35327,Ulrichstein,,Hessen,/wiki/Ulrichstein,0.0022246062369163,1.0,0.5124276628133811
6105,"56288, 56290, 56332",Dommershausen,,Rheinland-Pfalz,/wiki/Dommershausen,0.0022229901447898,1.0,0.5124267429408466
6106,34633,Ottrau,,Hessen,/wiki/Ottrau,0.0022211689795179,1.0,0.512425706341579
6107,04618,Ziegelheim,,Thueringen,/wiki/Verwaltungsgemeinschaft_Wieratal,0.0022211286571435,1.0,0.5124256833902607
6108,94264,Langdorf,,Bayern,/wiki/Langdorf,0.0026318747629073,0.9995892450375752,0.5124256783490883
6109,17495,Züssow,,Mecklenburg-Vorpommern,/wiki/Z%C3%BCssow,0.0022203689012692,1.0,0.5124252509405567
6110,93488,Schönthal,,Bayern,/wiki/Sch%C3%B6nthal_(Oberpfalz),0.002219436134763,1.0,0.5124247200139614
6111,"24321, 24327",Blekendorf,,Schleswig-Holstein,/wiki/Blekendorf,0.0022173690066238,1.0,0.512423543413711
6112,79874,Breitnau,,Baden Württemberg,/wiki/Breitnau,0.0022161590397287,1.0,0.5124228547058729
6113,07407,Uhlstädt-Kirchhasel,,Thueringen,/wiki/Uhlst%C3%A4dt-Kirchhasel,0.0023319603713873,0.9998839391015238,0.5124227069615813
6114,"23823, 24326",Seedorf b. Bad Segeberg,,Schleswig-Holstein,/wiki/Seedorf_(Kreis_Segeberg),0.0022136808044902,1.0,0.5124214441052688
6115,56598,Hammerstein,,Rheinland-Pfalz,/wiki/Hammerstein_(am_Rhein),0.0022132936476113,1.0,0.5124212237372751
6116,66871,Dennweiler-Frohnbach,,Rheinland-Pfalz,/wiki/Dennweiler-Frohnbach,0.0022091655478487,1.0,0.5124188740410359
6117,25581,Poyenberg,,Schleswig-Holstein,/wiki/Poyenberg,0.0022073285424095,1.0,0.5124178284256148
6118,31604,Raddestorf,,Niedersachsen,/wiki/Raddestorf,0.0022020182566691,1.0,0.5124148058343135
6119,82405,Wessobrunn,,Bayern,/wiki/Wessobrunn,0.0022013998696042,1.0,0.5124144538511145
6120,38279,Sehlde,,Niedersachsen,/wiki/Sehlde,0.0022008467475888,1.0,0.5124141390164947
6121,55442,Daxweiler,,Rheinland-Pfalz,/wiki/Daxweiler,0.002199664291854,1.0,0.5124134659678881
6122,84565,Oberneukirchen,,Bayern,/wiki/Oberneukirchen_(Oberbayern),0.0021987620520808,1.0,0.5124129524169752
6123,37284,Waldkappel,,Hessen,/wiki/Waldkappel,0.0021985548018272,1.0,0.5124128344510418
6124,"23883, 23909",Sterley,,Schleswig-Holstein,/wiki/Sterley,0.0021976671813992,1.0,0.5124123292213959
6125,25938,Alkersum,,Schleswig-Holstein,/wiki/Alkersum,0.0021958515692288,1.0,0.5124112957829293
6126,15913,Straupitz,,Brandenburg,/wiki/Straupitz_(Spreewald),0.0021952244284681,1.0,0.512410938817165
6127,"23898, 23919",Duvensee,,Schleswig-Holstein,/wiki/Duvensee,0.0021926732809014,1.0,0.512409486715184
6128,86751,Mönchsdeggingen,,Bayern,/wiki/M%C3%B6nchsdeggingen,0.0021888824927964,1.0,0.5124073290152578
6129,"56357, 56377",Lollschied,,Rheinland-Pfalz,/wiki/Lollschied,0.0021883886687692,1.0,0.5124070479327921
6130,49838,Langen/Emsland,,Niedersachsen,/wiki/Langen_(Emsland),0.0021871012890649,1.0,0.5124063151619233
6131,95358,Guttenberg,,Bayern,/wiki/Guttenberg_(Oberfranken),0.0021852948011626,1.0,0.5124052869169501
6132,"19205, 19209",Lützow,,Mecklenburg-Vorpommern,/wiki/Pokrent,0.0021806147065214,1.0,0.5124026230276525
6133,"37639, 37647",Brevörde,,Niedersachsen,/wiki/Brev%C3%B6rde,0.0021772806207278,1.0,0.5124007252806743
6134,29646,Bispingen,,Niedersachsen,/wiki/Bispingen,0.0025076336008967,0.9996694533579535,0.5124006150491848
6135,24640,Hasenmoor,,Schleswig-Holstein,/wiki/Hasenmoor,0.0021700328855637,1.0,0.5123965999016775
6136,91347,Aufseß,,Bayern,/wiki/Aufse%C3%9F,0.0021669800033676,1.0,0.5123948622145509
6137,23717,Kasseedorf,,Schleswig-Holstein,/wiki/Kasseedorf,0.0021663251957437,1.0,0.5123944895009297
6138,55608,Griebelschied,,Rheinland-Pfalz,/wiki/Griebelschied,0.0021660158588262,1.0,0.5123943134277159
6139,29584,Himbergen,,Niedersachsen,/wiki/Himbergen,0.0021654079719337,1.0,0.5123939674211688
6140,95703,Plößberg,,Bayern,/wiki/Pl%C3%B6%C3%9Fberg,0.0021648966586497,1.0,0.5123936763838952
6141,37296,Ringgau,,Hessen,/wiki/Ringgau_(Gemeinde),0.0021644058532235,1.0,0.512393397019604
6142,39539,Havelberg,,Sachsen-Anhalt,/wiki/Havelberg,0.0021640244571006,1.0,0.5123931799306073
6143,72532,Gomadingen,,Baden Württemberg,/wiki/Gomadingen,0.0024687346401261,0.9996920905542064,0.5123913589243024
6144,04758,Liebschützberg,,Sachsen,/wiki/Liebsch%C3%BCtzberg,0.0021596322079754,1.0,0.5123906798817122
6145,06493,Harzgerode,,Sachsen-Anhalt,/wiki/Harzgerode,0.002326774681617,0.9998285236571623,0.5123882130624159
6146,04862,Mockrehna,,Sachsen,/wiki/Mockrehna,0.0021537773922393,1.0,0.5123873473463308
6147,36369,Lautertal/Vogelsberg,,Hessen,/wiki/Lautertal_(Vogelsberg),0.0021525544718843,1.0,0.5123866512654404
6148,79695,Wieden,,Baden Württemberg,/wiki/Wieden_(Schwarzwald),0.0021525037170517,1.0,0.5123866223760128
6149,36323,Grebenau,,Hessen,/wiki/Grebenau,0.0021510733311991,1.0,0.512385808206673
6150,31637,Rodewald,,Niedersachsen,/wiki/Rodewald,0.0021476328875579,1.0,0.5123838499212755
6151,24369,Waabs,,Schleswig-Holstein,/wiki/Waabs,0.0021453414037714,1.0,0.5123825456187768
6152,16244,Schorfheide,,Brandenburg,/wiki/Schorfheide_(Gemeinde),0.0021444062858631,1.0,0.5123820133537738
6153,36325,Feldatal,,Hessen,/wiki/Feldatal,0.0021419678110079,1.0,0.5123806253846049
6154,94249,Bodenmais,,Bayern,/wiki/Bodenmais,0.0040125088986794,0.9981284602549676,0.512380056953225
6155,84056,Rottenburg a.d. Laaber,,Bayern,/wiki/Rottenburg_an_der_Laaber,0.0048037448942365,0.9973368841298017,0.5123798633529466
6156,23795,Schieren,,Schleswig-Holstein,/wiki/Schieren_(Kreis_Segeberg),0.0021353753960489,1.0,0.5123768730109883
6157,"24878, 24884",Lottorf,,Schleswig-Holstein,/wiki/Lottorf,0.0021327955762185,1.0,0.5123754045888809
6158,88484,Gutenzell-Hürbel,,Baden Württemberg,/wiki/Gutenzell-H%C3%BCrbel,0.0025025518441625,0.9996271091549865,0.5123736204013914
6159,85114,Buxheim/Oberbayern,,Bayern,/wiki/Buxheim_(Oberbayern),0.0083937717807693,0.993733845011298,0.5123724568477062
6160,27249,Mellinghausen,,Niedersachsen,/wiki/Mellinghausen,0.0021260158580183,1.0,0.5123715456030827
6161,54579,Üxheim,,Rheinland-Pfalz,/wiki/%C3%9Cxheim,0.0021251832170753,1.0,0.512371071667518
6162,35104,Lichtenfels/Hessen,,Hessen,/wiki/Lichtenfels_(Hessen),0.0021199304803301,1.0,0.5123680818328519
6163,86742,Fremdingen,,Bayern,/wiki/Fremdingen,0.0021152586362566,1.0,0.5123654226397412
6164,"84076, 84091",Attenhofen,,Bayern,/wiki/Attenhofen,0.0021115982319883,1.0,0.5123633391537216
6165,24635,Daldorf,,Schleswig-Holstein,/wiki/Daldorf,0.00211142352602,1.0,0.5123632397118523
6166,34549,Edertal,,Hessen,/wiki/Edertal,0.0027201286039094,0.9993900610381793,0.5123625373905423
6167,27305,Süstedt,,Niedersachsen,/wiki/S%C3%BCstedt,0.0021100351857509,1.0,0.5123624494746739
6168,92539,Schönsee,,Bayern,/wiki/Sch%C3%B6nsee,0.002389813300117,0.9997191076782476,0.5123618152727273
6169,27318,Hoyerhagen,,Niedersachsen,/wiki/Hoyerhagen,0.0021078620245453,1.0,0.5123612125208681
6170,"18182, 18184",Blankenhagen,,Mecklenburg-Vorpommern,/wiki/Blankenhagen,0.0021075506060107,1.0,0.5123610352628072
6171,29591,Römstedt,,Niedersachsen,/wiki/R%C3%B6mstedt,0.0021070478802164,1.0,0.5123607491134948
6172,24407,Oersberg,,Schleswig-Holstein,/wiki/Oersberg,0.0021052036275992,1.0,0.5123596993730118
6173,"24861, 24863",Börm,,Schleswig-Holstein,/wiki/B%C3%B6rm,0.002104088215114,1.0,0.5123590644851281
6174,49599,Voltlage,,Niedersachsen,/wiki/Voltlage,0.002103956006761,1.0,0.5123589892327148
6175,07343,Wurzbach,,Thueringen,/wiki/Wurzbach,0.0021025492877,1.0,0.5123581885344087
6176,"54636, 54662",Röhl,,Rheinland-Pfalz,/wiki/R%C3%B6hl,0.0021021190815934,1.0,0.512357943662984
6177,94262,Kollnburg,,Bayern,/wiki/Kollnburg,0.0023378807541348,0.9997627684755841,0.5123571070297579
6178,16348,Marienwerder,,Brandenburg,/wiki/Marienwerder_(Barnim),0.0021004335174871,1.0,0.5123569842473039
6179,25795,Stelle-Wittenwurth,,Schleswig-Holstein,/wiki/Stelle-Wittenwurth,0.0020995972733054,1.0,0.5123565082607915
6180,92545,Niedermurach,,Bayern,/wiki/Niedermurach,0.0020978126542529,1.0,0.5123554924634713
6181,96528,Bachfeld,,Thueringen,/wiki/Bachfeld,0.0020970111400234,1.0,0.512355036245095
6182,35119,Rosenthal/Hessen,,Hessen,/wiki/Rosenthal_(Hessen),0.0020968332653303,1.0,0.5123549349996017
6183,39606,Osterburg (Altmark),,Sachsen-Anhalt,/wiki/Osterburg_(Altmark),0.0020962158326393,1.0,0.512354583559628
6184,54576,Dohm-Lammersdorf,,Rheinland-Pfalz,/wiki/Dohm-Lammersdorf,0.0020957822346719,1.0,0.5123543367575708
6185,24259,Westensee,,Schleswig-Holstein,/wiki/Westensee_(Gemeinde),0.0020933940920809,1.0,0.5123529774373057
6186,09623,Frauenstein,,Sachsen,/wiki/Frauenstein_(Erzgebirge),0.0023292047397042,0.9997606772805882,0.5123509783814814
6187,24796,Bovenau,,Schleswig-Holstein,/wiki/Bovenau,0.0020888694628751,1.0,0.5123504020382503
6188,21787,Oberndorf/Oste,,Niedersachsen,/wiki/Oberndorf_(Oste),0.0020879435777833,1.0,0.512349875028526
6189,83324,Ruhpolding,,Bayern,/wiki/Ruhpolding,0.0023741746252408,0.9997135217538654,0.5123497343241257
6190,91747,Westheim/Mittelfranken,,Bayern,/wiki/Westheim_(Landkreis_Wei%C3%9Fenburg-Gunzenhausen),0.0020825379039014,1.0,0.512346798142714
6191,95356,Grafengehaig,,Bayern,/wiki/Grafengehaig,0.0020810012623521,1.0,0.5123459234930987
6192,49453,Barver,,Niedersachsen,/wiki/Barver,0.0020773423090728,1.0,0.5123438408329757
6193,24647,Ehndorf,,Schleswig-Holstein,/wiki/Ehndorf,0.0020767522978377,1.0,0.5123435050011741
6194,93464,Tiefenbach/Oberpfalz,,Bayern,/wiki/Tiefenbach_(Oberpfalz),0.0020767368786417,1.0,0.5123434962246355
6195,87547,Missen-Wilhams,,Bayern,/wiki/Missen-Wilhams,0.0020733003365959,1.0,0.512341540160009
6196,35716,Dietzhölztal,,Hessen,/wiki/Rittershausen_(Dietzh%C3%B6lztal),0.0020732874487453,1.0,0.512341532824301
6197,25335,Raa-Besenbek,,Schleswig-Holstein,/wiki/Raa-Besenbek,0.002073180988003,1.0,0.5123414722273145
6198,92548,Schwarzach b. Nabburg,,Bayern,/wiki/Schwarzach_bei_Nabburg,0.0025880783898192,0.9994838154507167,0.5123407395886341
6199,74426,Bühlerzell,,Baden Württemberg,/wiki/B%C3%BChlerzell,0.002071863846977,1.0,0.5123407225164321
6200,79263,Simonswald,,Baden Württemberg,/wiki/Simonswald,0.0020692134181676,1.0,0.5123392139040043
6201,02906,Hohendubrau,,Sachsen,/wiki/Hohendubrau,0.0020673383214653,1.0,0.5123381466072037
6202,21400,Reinstorf,,Niedersachsen,/wiki/Reinstorf,0.0020671513132366,1.0,0.5123380401629419
